1, none, regions_unexplored:alpha_grove, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2387, swamp, minecraft:swamp, MONSTER, alexsmobs:murmur, 10, 1, 1
2388, swamp, minecraft:swamp, MONSTER, fromtheshadows:bulldrogioth, 10, 1, 1
2389, swamp, minecraft:swamp, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2390, swamp, minecraft:swamp, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2391, swamp, minecraft:swamp, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2392, swamp, minecraft:swamp, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2393, swamp, minecraft:swamp, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2394, swamp, minecraft:swamp, CREATURE, alexsmobs:crocodile, 20, 1, 2
2395, swamp, minecraft:swamp, CREATURE, alexsmobs:shoebill, 10, 1, 2
2396, swamp, minecraft:swamp, CREATURE, alexsmobs:alligator_snapping_turtle, 20, 1, 2
2397, swamp, minecraft:swamp, CREATURE, alexsmobs:anaconda, 12, 1, 1
2398, swamp, minecraft:swamp, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2399, swamp, minecraft:swamp, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2400, swamp, minecraft:swamp, CREATURE, kellomod:rat, 80, 1, 7
2401, swamp, minecraft:swamp, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2402, swamp, minecraft:swamp, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2403, swamp, minecraft:swamp, AMBIENT, alexsmobs:fly, 10, 2, 3
2404, swamp, minecraft:swamp, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2405, swamp, minecraft:swamp, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2406, swamp, minecraft:swamp, WATER_AMBIENT, alexsmobs:catfish, 10, 1, 3
2407, taiga, minecraft:taiga, MONSTER, graveyard:ghoul, 25, 2, 5
2408, taiga, minecraft:taiga, MONSTER, graveyard:revenant, 25, 5, 8
2409, taiga, minecraft:taiga, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2410, taiga, minecraft:taiga, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2411, taiga, minecraft:taiga, MONSTER, alexsmobs:farseer, 30, 1, 1
2412, taiga, minecraft:taiga, MONSTER, alexsmobs:murmur, 10, 1, 1
2413, taiga, minecraft:taiga, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2414, taiga, minecraft:taiga, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2415, taiga, minecraft:taiga, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2416, taiga, minecraft:taiga, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2417, taiga, minecraft:taiga, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2418, taiga, minecraft:taiga, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
2419, taiga, minecraft:taiga, CREATURE, alexsmobs:raccoon, 10, 2, 4
2420, taiga, minecraft:taiga, CREATURE, alexsmobs:crow, 10, 3, 5
2421, taiga, minecraft:taiga, CREATURE, alexsmobs:blue_jay, 16, 2, 4
2422, taiga, minecraft:taiga, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2423, taiga, minecraft:taiga, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2424, taiga, minecraft:taiga, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2425, taiga, minecraft:taiga, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2426, taiga, minecraft:taiga, AMBIENT, alexsmobs:fly, 10, 2, 3
2427, taiga, minecraft:taiga, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2428, taiga, minecraft:taiga, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2429, forest, regions_unexplored:temperate_grove, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2430, forest, regions_unexplored:temperate_grove, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2431, forest, regions_unexplored:temperate_grove, MONSTER, alexsmobs:farseer, 30, 1, 1
2432, forest, regions_unexplored:temperate_grove, MONSTER, alexsmobs:murmur, 10, 1, 1
2433, forest, regions_unexplored:temperate_grove, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2434, forest, regions_unexplored:temperate_grove, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2435, forest, regions_unexplored:temperate_grove, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2436, forest, regions_unexplored:temperate_grove, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2437, forest, regions_unexplored:temperate_grove, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2438, forest, regions_unexplored:temperate_grove, CREATURE, alexsmobs:grizzly_bear, 10, 2, 3
2439, forest, regions_unexplored:temperate_grove, CREATURE, alexsmobs:raccoon, 10, 2, 4
2440, forest, regions_unexplored:temperate_grove, CREATURE, alexsmobs:crow, 10, 3, 5
2441, forest, regions_unexplored:temperate_grove, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
2442, forest, regions_unexplored:temperate_grove, CREATURE, alexsmobs:skunk, 10, 1, 2
2443, forest, regions_unexplored:temperate_grove, CREATURE, alexsmobs:blue_jay, 16, 2, 4
2444, forest, regions_unexplored:temperate_grove, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2445, forest, regions_unexplored:temperate_grove, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2446, forest, regions_unexplored:temperate_grove, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2447, forest, regions_unexplored:temperate_grove, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2448, forest, regions_unexplored:temperate_grove, AMBIENT, alexsmobs:fly, 10, 2, 3
2449, forest, regions_unexplored:temperate_grove, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2450, forest, regions_unexplored:temperate_grove, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2451, none, minecraft:the_end, MONSTER, alexsmobs:farseer, 30, 1, 1
2452, none, minecraft:the_end, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2453, none, minecraft:the_end, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 12
2454, none, fokastudio:the_hallow, MONSTER, alexsmobs:farseer, 30, 1, 1
2455, none, stellarity:the_hallow, MONSTER, alexsmobs:farseer, 30, 1, 1
2456, none, stellarity:the_hallow, CREATURE, alexsmobs:endergrade, 10, 2, 6
2457, none, stellarity:the_hallow, CREATURE, alexsmobs:spectre, 10, 1, 2
2458, none, stellarity:the_hallow, CREATURE, alexsmobs:enderiophage, 10, 2, 2
2459, none, stellarity:the_hallow, CREATURE, alexsmobs:cosmaw, 10, 1, 2
2460, none, stellarity:the_hallow, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 12
2461, none, far_end:the_nest, MONSTER, alexsmobs:farseer, 30, 1, 1
2462, none, far_end:the_nest, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2463, none, far_end:the_nest, CREATURE, alexsmobs:endergrade, 10, 2, 6
2464, none, far_end:the_nest, CREATURE, alexsmobs:spectre, 10, 1, 2
2465, none, far_end:the_nest, CREATURE, alexsmobs:enderiophage, 10, 2, 2
2466, none, far_end:the_nest, CREATURE, alexsmobs:cosmaw, 10, 1, 2
2467, none, far_end:the_nest, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 12
2468, none, minecraft:the_void, MONSTER, alexsmobs:farseer, 30, 1, 1
2469, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, graveyard:ghoul, 25, 2, 5
2470, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, graveyard:revenant, 25, 5, 8
2471, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2472, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2473, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, alexsmobs:farseer, 30, 1, 1
2474, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, alexsmobs:murmur, 10, 1, 1
2475, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2476, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2477, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2478, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2479, extreme_hills, regions_unexplored:towering_cliffs, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2480, extreme_hills, regions_unexplored:towering_cliffs, CREATURE, alexsmobs:sunbird, 10, 1, 1
2481, extreme_hills, regions_unexplored:towering_cliffs, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2482, extreme_hills, regions_unexplored:towering_cliffs, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2483, extreme_hills, regions_unexplored:towering_cliffs, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2484, extreme_hills, regions_unexplored:towering_cliffs, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2485, extreme_hills, regions_unexplored:towering_cliffs, AMBIENT, alexsmobs:fly, 10, 2, 3
2486, extreme_hills, regions_unexplored:towering_cliffs, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2487, extreme_hills, regions_unexplored:towering_cliffs, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2488, jungle, regions_unexplored:tropics, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2489, jungle, regions_unexplored:tropics, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2490, jungle, regions_unexplored:tropics, MONSTER, alexsmobs:farseer, 30, 1, 1
2491, jungle, regions_unexplored:tropics, MONSTER, alexsmobs:murmur, 10, 1, 1
2492, jungle, regions_unexplored:tropics, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2493, jungle, regions_unexplored:tropics, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2494, jungle, regions_unexplored:tropics, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2495, jungle, regions_unexplored:tropics, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2496, jungle, regions_unexplored:tropics, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2497, jungle, regions_unexplored:tropics, CREATURE, alexsmobs:hummingbird, 19, 7, 7
2498, jungle, regions_unexplored:tropics, CREATURE, alexsmobs:gorilla, 25, 7, 7
2499, jungle, regions_unexplored:tropics, CREATURE, alexsmobs:komodo_dragon, 16, 1, 2
2500, jungle, regions_unexplored:tropics, CREATURE, alexsmobs:capuchin_monkey, 28, 9, 12
2501, jungle, regions_unexplored:tropics, CREATURE, alexsmobs:toucan, 23, 5, 5
2502, jungle, regions_unexplored:tropics, CREATURE, alexsmobs:anteater, 10, 1, 3
2503, jungle, regions_unexplored:tropics, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2504, jungle, regions_unexplored:tropics, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2505, jungle, regions_unexplored:tropics, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2506, jungle, regions_unexplored:tropics, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2507, jungle, regions_unexplored:tropics, AMBIENT, alexsmobs:fly, 10, 2, 3
2508, jungle, regions_unexplored:tropics, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2509, jungle, regions_unexplored:tropics, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2510, none, nyctocosm:twilight_woodlands, MONSTER, alexsmobs:farseer, 30, 1, 1
2511, none, far_end:void, MONSTER, alexsmobs:farseer, 30, 1, 1
2512, none, far_end:void, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2513, none, far_end:void, CREATURE, alexsmobs:endergrade, 10, 2, 6
2514, none, far_end:void, CREATURE, alexsmobs:spectre, 10, 1, 2
2515, none, far_end:void, CREATURE, alexsmobs:enderiophage, 10, 2, 2
2516, none, far_end:void, CREATURE, alexsmobs:cosmaw, 10, 1, 2
2517, none, far_end:void, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 12
2518, ocean, minecraft:warm_ocean, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2519, ocean, minecraft:warm_ocean, MONSTER, alexsmobs:farseer, 30, 1, 1
2520, ocean, minecraft:warm_ocean, MONSTER, cataclysm:deepling_angler, 10, 1, 3
2521, ocean, minecraft:warm_ocean, MONSTER, cataclysm:deepling_brute, 10, 1, 1
2522, ocean, minecraft:warm_ocean, MONSTER, cataclysm:deepling, 10, 1, 3
2523, ocean, minecraft:warm_ocean, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2524, ocean, minecraft:warm_ocean, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2525, ocean, minecraft:warm_ocean, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2526, ocean, minecraft:warm_ocean, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2527, ocean, minecraft:warm_ocean, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2528, ocean, minecraft:warm_ocean, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2529, ocean, minecraft:warm_ocean, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2530, ocean, minecraft:warm_ocean, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2531, ocean, minecraft:warm_ocean, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2532, ocean, minecraft:warm_ocean, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2533, ocean, minecraft:warm_ocean, AMBIENT, alexsmobs:fly, 10, 2, 3
2534, ocean, minecraft:warm_ocean, WATER_CREATURE, alexsmobs:hammerhead_shark, 10, 2, 3
2535, ocean, minecraft:warm_ocean, WATER_CREATURE, alexsmobs:mantis_shrimp, 15, 1, 4
2536, ocean, minecraft:warm_ocean, WATER_CREATURE, alexsmobs:mimic_octopus, 10, 1, 2
2537, ocean, minecraft:warm_ocean, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2538, nether, minecraft:warped_forest, MONSTER, alexsmobs:bone_serpent, 10, 1, 1
2539, nether, minecraft:warped_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
2540, nether, minecraft:warped_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2541, nether, minecraft:warped_forest, CREATURE, alexsmobs:warped_toad, 30, 5, 5
2542, nether, minecraft:warped_forest, CREATURE, alexsmobs:laviathan, 15, 1, 1
2543, none, far_end:warped_marsh, MONSTER, alexsmobs:farseer, 30, 1, 1
2544, none, far_end:warped_marsh, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2545, none, far_end:warped_marsh, CREATURE, alexsmobs:endergrade, 10, 2, 6
2546, none, far_end:warped_marsh, CREATURE, alexsmobs:spectre, 10, 1, 2
2547, none, far_end:warped_marsh, CREATURE, alexsmobs:enderiophage, 10, 2, 2
2548, none, far_end:warped_marsh, CREATURE, alexsmobs:cosmaw, 10, 1, 2
2549, none, far_end:warped_marsh, AMBIENT, alexsmobs:cosmic_cod, 10, 9, 12
2550, none, regions_unexplored:willow_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2551, none, regions_unexplored:willow_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2552, none, regions_unexplored:willow_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
2553, none, regions_unexplored:willow_forest, MONSTER, alexsmobs:murmur, 10, 1, 1
2554, none, regions_unexplored:willow_forest, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2555, none, regions_unexplored:willow_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2556, none, regions_unexplored:willow_forest, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2557, none, regions_unexplored:willow_forest, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2558, none, regions_unexplored:willow_forest, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2559, none, regions_unexplored:willow_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2560, none, regions_unexplored:willow_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2561, none, regions_unexplored:willow_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2562, none, regions_unexplored:willow_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2563, none, regions_unexplored:willow_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
2564, none, regions_unexplored:willow_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2565, none, regions_unexplored:willow_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2566, swamp, minecraft:windswept_forest, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2567, swamp, minecraft:windswept_forest, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2568, swamp, minecraft:windswept_forest, MONSTER, alexsmobs:farseer, 30, 1, 1
2569, swamp, minecraft:windswept_forest, MONSTER, alexsmobs:murmur, 10, 1, 1
2570, swamp, minecraft:windswept_forest, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2571, swamp, minecraft:windswept_forest, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2572, swamp, minecraft:windswept_forest, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2573, swamp, minecraft:windswept_forest, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2574, swamp, minecraft:windswept_forest, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2575, swamp, minecraft:windswept_forest, CREATURE, alexsmobs:bald_eagle, 15, 2, 4
2576, swamp, minecraft:windswept_forest, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2577, swamp, minecraft:windswept_forest, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2578, swamp, minecraft:windswept_forest, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2579, swamp, minecraft:windswept_forest, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2580, swamp, minecraft:windswept_forest, AMBIENT, alexsmobs:fly, 10, 2, 3
2581, swamp, minecraft:windswept_forest, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2582, swamp, minecraft:windswept_forest, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2583, none, minecraft:windswept_gravelly_hills, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2584, none, minecraft:windswept_gravelly_hills, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2585, none, minecraft:windswept_gravelly_hills, MONSTER, alexsmobs:farseer, 30, 1, 1
2586, none, minecraft:windswept_gravelly_hills, MONSTER, alexsmobs:murmur, 10, 1, 1
2587, none, minecraft:windswept_gravelly_hills, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2588, none, minecraft:windswept_gravelly_hills, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2589, none, minecraft:windswept_gravelly_hills, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2590, none, minecraft:windswept_gravelly_hills, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2591, none, minecraft:windswept_gravelly_hills, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2592, none, minecraft:windswept_gravelly_hills, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2593, none, minecraft:windswept_gravelly_hills, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2594, none, minecraft:windswept_gravelly_hills, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2595, none, minecraft:windswept_gravelly_hills, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2596, none, minecraft:windswept_gravelly_hills, AMBIENT, alexsmobs:fly, 10, 2, 3
2597, none, minecraft:windswept_gravelly_hills, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2598, none, minecraft:windswept_gravelly_hills, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2599, none, minecraft:windswept_hills, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2600, none, minecraft:windswept_hills, MONSTER, alexsmobs:farseer, 30, 1, 1
2601, none, minecraft:windswept_hills, MONSTER, alexsmobs:murmur, 10, 1, 1
2602, none, minecraft:windswept_hills, MONSTER, mutantmonsters:mutant_creeper, 10, 1, 1
2603, none, minecraft:windswept_hills, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2604, none, minecraft:windswept_hills, MONSTER, mutantmonsters:mutant_skeleton, 10, 1, 1
2605, none, minecraft:windswept_hills, MONSTER, mutantmonsters:mutant_zombie, 10, 1, 1
2606, none, minecraft:windswept_hills, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2607, none, minecraft:windswept_hills, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2608, none, minecraft:windswept_hills, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2609, none, minecraft:windswept_hills, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2610, none, minecraft:windswept_hills, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2611, none, minecraft:windswept_hills, AMBIENT, alexsmobs:fly, 10, 2, 3
2612, none, minecraft:windswept_hills, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2613, none, minecraft:windswept_hills, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2614, savanna, minecraft:windswept_savanna, MONSTER, graveyard:nightmare, 10, 1, 1
2615, savanna, minecraft:windswept_savanna, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2616, savanna, minecraft:windswept_savanna, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2617, savanna, minecraft:windswept_savanna, MONSTER, alexsmobs:farseer, 30, 1, 1
2618, savanna, minecraft:windswept_savanna, MONSTER, alexsmobs:murmur, 10, 1, 1
2619, savanna, minecraft:windswept_savanna, MONSTER, mutantmonsters:mutant_enderman, 10, 1, 1
2620, savanna, minecraft:windswept_savanna, MONSTER, fromtheshadows:nehemoth, 10, 1, 1
2621, savanna, minecraft:windswept_savanna, CREATURE, alexsmobs:gazelle, 40, 7, 7
2622, savanna, minecraft:windswept_savanna, CREATURE, alexsmobs:elephant, 30, 3, 5
2623, savanna, minecraft:windswept_savanna, CREATURE, alexsmobs:emu, 20, 2, 5
2624, savanna, minecraft:windswept_savanna, CREATURE, alexsmobs:kangaroo, 25, 3, 5
2625, savanna, minecraft:windswept_savanna, CREATURE, alexsmobs:maned_wolf, 10, 1, 1
2626, savanna, minecraft:windswept_savanna, CREATURE, alexsmobs:rhinoceros, 24, 3, 5
2627, savanna, minecraft:windswept_savanna, CREATURE, ars_nouveau:drygmy, 10, 1, 2
2628, savanna, minecraft:windswept_savanna, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
2629, savanna, minecraft:windswept_savanna, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
2630, savanna, minecraft:windswept_savanna, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
2631, savanna, minecraft:windswept_savanna, AMBIENT, alexsmobs:fly, 10, 2, 3
2632, savanna, minecraft:windswept_savanna, AMBIENT, alexsmobs:cockroach, 10, 5, 5
2633, savanna, minecraft:windswept_savanna, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
2634, badlands, minecraft:wooded_badlands, MONSTER, graveyard:nightmare, 10, 1, 1
2635, badlands, minecraft:wooded_badlands, MONSTER, graveyard:skeleton_creeper, 25, 1, 4
2636, badlands, minecraft:wooded_badlands, MONSTER, alexsmobs:centipede_head, 10, 1, 1
2637, badlands, minecraft:wooded_badlands, MONSTER, alexsmobs:farseer, 30, 1, 1
2638, badlands, minecraft:wooded_badlands, MONSTER, alexsmobs:murmur, 10, 1, 1
